,user.loginStatus,user.id,user.personal.language,classified.id,classified.type,classified.subtype,classified.price,classified.transactionType,classified.zip,classified.visualisationOption,classified.kitchen.type,classified.building.constructionYear,classified.building.condition,classified.energy.heatingType,classified.certificates.primaryEnergyConsumptionLevel,classified.bedroom.count,classified.land.surface,classified.atticExists,classified.basementExists,classified.outdoor.garden.surface,classified.outdoor.terrace.exists,classified.specificities.SME.office.exists,classified.wellnessEquipment.hasSwimmingPool,classified.parking.parkingSpaceCount.indoor,classified.parking.parkingSpaceCount.outdoor,classified.condition.isNewlyBuilt,customer.id,customer.name,customer.family,customer.groupInfo.id,customer.groupInfo.name,customer.networkInfo.id,customer.networkInfo.name,screen.name,screen.language
0,logged out,,,9874704,house,house,349000,for sale,6940,xl,semi equipped,1900,good,fueloil,315,7,516,true,,359,true,,,,,false,3853970,we invest marche,agency,,,,,classified details,en
,user.loginStatus,user.id,user.personal.language,classified.id,classified.type,classified.subtype,classified.price,classified.transactionType,classified.zip,classified.visualisationOption,classified.kitchen.type,classified.building.constructionYear,classified.building.condition,classified.energy.heatingType,classified.certificates.primaryEnergyConsumptionLevel,classified.bedroom.count,classified.land.surface,classified.atticExists,classified.basementExists,classified.outdoor.garden.surface,classified.outdoor.terrace.exists,classified.specificities.SME.office.exists,classified.wellnessEquipment.hasSwimmingPool,classified.parking.parkingSpaceCount.indoor,classified.parking.parkingSpaceCount.outdoor,classified.condition.isNewlyBuilt,customer.id,customer.name,customer.family,customer.groupInfo.id,customer.groupInfo.name,customer.networkInfo.id,customer.networkInfo.name,screen.name,screen.language
0,logged out,,,9874704,house,house,349000,for sale,6940,xl,semi equipped,1900,good,fueloil,315,7,516,true,,359,true,,,,,false,3853970,we invest marche,agency,,,,,classified details,en
,user.loginStatus,user.id,user.personal.language,classified.id,classified.type,classified.subtype,classified.price,classified.transactionType,classified.zip,classified.visualisationOption,classified.kitchen.type,classified.building.constructionYear,classified.building.condition,classified.energy.heatingType,classified.certificates.primaryEnergyConsumptionLevel,classified.bedroom.count,classified.land.surface,classified.atticExists,classified.basementExists,classified.outdoor.garden.surface,classified.outdoor.terrace.exists,classified.specificities.SME.office.exists,classified.wellnessEquipment.hasSwimmingPool,classified.parking.parkingSpaceCount.indoor,classified.parking.parkingSpaceCount.outdoor,classified.condition.isNewlyBuilt,customer.id,customer.name,customer.family,customer.groupInfo.id,customer.groupInfo.name,customer.networkInfo.id,customer.networkInfo.name,screen.name,screen.language
0,logged out,,,9874704,house,house,349000,for sale,6940,xl,semi equipped,1900,good,fueloil,315,7,516,true,,359,true,,,,,false,3853970,we invest marche,agency,,,,,classified details,en
0,logged out,,,9878341,house,house,650000,for sale,1200,xl,installed,1930,to be done up,gas,263,4,95,,true,30,true,true,,1,1,false,145409,expertissimmo,agency,,,,,classified details,en
0,logged out,,,9876027,house,house,225000,for sale,4000,xl,not installed,1955,good,gas,398,3,145,,true,84,true,,,,,false,652522,groupe cadimmo trooz-liège-sprimont,agency,,,,,classified details,en
0,logged out,,,9872297,house group,house group,707645 - 707645,for sale,1180,xl,,,,,96,,,,,,,,,6,,false,1811742,latour et petit immobilier neuf,real_estate_agency,,,,,classified details,en
0,logged out,,,9877017,house,house,750000,for sale,1040,xl,installed,1918,good,gas,206,5,110,,true,60,true,,,,,false,2105199,century 21 cinquantenaire,agency,,,,,classified details,en
0,logged out,,,9874416,house,house,316000,for sale,8700,xl,semi equipped,1937,good,gas,449,4,280,,,,,,,1,,false,2289068,immo beguin,agency,,,,,classified details,en
0,logged out,,,9873840,house,town house,550000,for sale,1090,xl,hyper equipped,1934,to be done up,gas,303,6,221,,true,65,true,,,1,2,false,3396036,nesting,agency,,,,,classified details,en
0,logged out,,,9873731,house,apartment block,675000,for sale,8000,xl,hyper equipped,2022,just renovated,gas,138,3,126,,,18,,,,,,false,3046503,huys noord immobiliën,agency,,,,,classified details,en
0,logged out,,,9878348,house,house,695000,for sale,1950,xl,hyper equipped,1990,good,gas,228,3,233,,,95,true,,,1,3,false,1821772,immoexpat laura iglesias,agency,,,,,classified details,en
0,logged out,,,9873315,house,mansion,285000,for sale,9600,xl,installed,1945,just renovated,gas,208,5,156,true,true,,true,true,,,,false,3154230,dmg vastgoed,agency,,,,,classified details,en
0,logged out,,,9867358,house group,house group,399000 - 439000,for sale,1745,xl,,,,,,,,,,,,,,,,false,3393240,kasper &amp; kent,agency,,,,,classified details,en
0,logged out,,,9872497,house,house,315000,for sale,3010,xl,semi equipped,1949,to renovate,gas,800,4,76,,true,,true,,,,,false,2017827,century 21 skyline,agency,,,,,classified details,en
0,logged out,,,9872222,house,house,495000,for sale,1020,xl,hyper equipped,1935,as new,gas,273,4,110,,true,,true,true,,,,false,2305,abita agence immobilière scrl,agency,,,,,classified details,en
0,logged out,,,9878922,house,house,199500,for sale,4400,xl,not installed,1957,to be done up,fueloil,563,4,1036,,true,,true,,,1,,false,2222,trevi rasquain,agency,,,,,classified details,en
0,logged out,,,9878343,house,apartment block,425000,for sale,1030,xl,not installed,1926,to be done up,gas,450,5,117,true,true,,true,true,,,,false,145409,expertissimmo,agency,,,,,classified details,en
0,logged out,,,9878339,house,house,425000,for sale,1030,xl,not installed,1926,to be done up,gas,450,5,117,true,true,,true,true,,,,false,145409,expertissimmo,agency,,,,,classified details,en
0,logged out,,,9878342,house,house,500000,for sale,1200,xl,semi equipped,1956,good,gas,505,4,290,true,true,190,true,,,1,1,false,145409,expertissimmo,agency,,,,,classified details,en
0,logged out,,,9878722,house,bungalow,525000,for sale,1970,xl,hyper equipped,1980,as new,gas,296,3,821,true,,700,true,,,1,2,false,3595583,century 21 home sweet home,agency,,,,,classified details,en
0,logged out,,,9878340,house,apartment block,825000,for sale,1030,xl,semi equipped,1960,good,gas,272,4,155,,,,,,,,,false,145409,expertissimmo,agency,,,,,classified details,en
0,logged out,,,9739725,house,house,179000,for sale,2870,xl,installed,1887,to be done up,gas,316,2,86,,,,true,,,,,false,459890,trevi axus,agency,,,,,classified details,en
0,logged out,,,9869852,house,house,245000,for sale,5330,xl,semi equipped,1975,good,electric,531,3,1373,true,,12,true,,,1,3,false,145409,expertissimmo,agency,,,,,classified details,en
0,logged out,,,9869641,house,house,265000,for sale,9600,xl,installed,1925,just renovated,gas,192,3,675,true,,450,true,,,,,false,3154230,dmg vastgoed,agency,,,,,classified details,en
0,logged out,,,9870236,house,house,269500,for sale,6800,xl,not installed,1975,to renovate,fueloil,463,4,929,,true,820,true,,,1,1,false,3346893,honesty libramont - 6 bureaux proches de chez vous,agency,,,,,classified details,en
