classified.price,classified.zip,classified.kitchen.type,classified.building.constructionYear,classified.building.condition,classified.certificates.primaryEnergyConsumptionLevel,classified.bedroom.count,classified.land.surface,classified.atticExists,classified.basementExists,classified.outdoor.garden.surface,classified.outdoor.terrace.exists,classified.specificities.SME.office.exists,classified.wellnessEquipment.hasSwimmingPool,classified.parking.parkingSpaceCount.indoor,classified.parking.parkingSpaceCount.outdoor,carbon,electric,fueloil,gas,pellet,wood
475000.0,1700,2.0,1957.0,5.0,288.0,5,572.0,0,1,0.0,1,0,0,1,2,0,0,0,1,0,0
175000.0,3650,1.0,1952.0,3.0,474.0,3,279.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
222000.0,3650,4.0,1930.0,6.0,378.0,2,129.0,0,0,0.0,0,0,0,1,2,0,0,0,1,0,0
167500.0,5500,3.0,1976.0,5.0,493.0,3,600.0,1,1,480.0,1,0,0,1,0,0,0,1,0,0,0
130000.0,5680,3.0,1850.0,3.0,798.0,3,446.0,1,1,210.0,1,1,0,0,1,0,0,1,0,0,0
352000.0,4357,4.0,1998.0,7.0,307.0,3,1266.0,1,0,0.0,1,0,0,1,4,0,0,1,0,0,0
350000.0,4357,2.0,1995.0,5.0,235.0,3,2090.0,0,0,1890.0,1,1,0,2,4,0,1,0,0,0,0
489000.0,7711,2.0,1979.0,5.0,194.0,3,1125.0,0,0,0.0,1,0,0,1,6,0,0,0,1,0,0
310000.0,7711,2.0,2017.0,7.0,118.0,3,231.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
80000.0,7370,1.0,1950.0,1.0,645.0,2,250.0,0,1,250.0,1,0,0,0,1,0,0,0,1,0,0
489000.0,1620,4.0,1999.0,7.0,143.0,4,180.0,1,1,130.0,1,1,0,0,2,0,0,0,1,0,0
375000.0,1620,2.0,1920.0,3.0,370.0,4,160.0,1,1,50.0,1,0,0,0,0,0,0,0,1,0,0
365000.0,1620,2.0,1930.0,6.0,201.0,3,105.0,0,0,40.0,0,0,0,0,0,0,0,0,1,0,0
495000.0,8380,4.0,1996.0,7.0,249.0,3,605.0,0,0,0.0,0,0,0,1,4,0,0,0,1,0,0
1775000.0,8300,2.0,1936.0,5.0,179.0,8,305.0,0,1,40.0,1,0,0,1,0,0,0,0,1,0,0
845000.0,8301,4.0,2011.0,7.0,101.0,3,246.0,0,0,0.0,1,0,1,2,3,0,0,0,1,0,0
350000.0,6940,2.0,1950.0,5.0,401.0,3,2454.0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0
549000.0,1653,2.0,1976.0,6.0,292.0,3,1025.0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0
340000.0,1653,3.0,1933.0,3.0,541.0,3,585.0,1,1,0.0,0,0,0,1,0,0,0,0,1,0,0
899000.0,1653,4.0,2006.0,5.0,220.0,4,1409.0,0,1,0.0,0,1,0,2,0,0,0,0,1,0,0
980000.0,1653,2.0,1961.0,5.0,290.0,4,4110.0,0,1,0.0,1,0,0,3,3,0,0,0,1,0,0
325000.0,1653,2.0,1962.0,3.0,559.0,3,523.0,1,1,0.0,1,1,0,0,0,0,0,0,1,0,0
995000.0,9900,4.0,1979.0,5.0,201.0,5,8467.0,0,1,0.0,1,1,0,4,6,0,0,0,1,0,0
319000.0,9900,2.0,2001.0,5.0,212.0,4,446.0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0
165000.0,8480,2.0,1934.0,1.0,742.0,2,368.0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0
360000.0,5310,2.0,2000.0,5.0,344.0,3,1097.0,0,0,875.0,0,0,0,1,3,0,0,1,0,0,0
450000.0,5310,4.0,2020.0,7.0,102.0,6,1100.0,0,0,1100.0,1,0,0,1,2,0,0,0,1,0,0
350000.0,2180,3.0,1820.0,1.0,599.0,4,992.0,0,1,0.0,0,0,0,1,0,0,0,0,1,0,0
210000.0,7890,3.0,1960.0,1.0,584.0,3,999.0,0,1,0.0,0,0,0,1,0,0,0,1,0,0,0
550000.0,4053,2.0,1957.0,7.0,475.0,3,505.0,0,1,0.0,1,0,0,1,1,0,0,0,1,0,0
315000.0,4053,2.0,1965.0,5.0,734.0,2,318.0,0,1,250.0,1,0,0,1,1,0,0,0,1,0,0
150000.0,4480,1.0,1961.0,1.0,587.0,3,480.0,0,1,0.0,0,0,0,1,2,0,0,1,0,0,0
249000.0,4480,3.0,1991.0,5.0,460.0,3,760.0,1,0,680.0,1,0,0,1,0,0,0,1,0,0,0
385000.0,4480,4.0,1985.0,7.0,291.0,3,1188.0,1,1,600.0,1,1,0,4,3,0,0,0,1,0,0
239000.0,4480,4.0,1874.0,5.0,485.0,3,304.0,0,1,0.0,1,0,0,1,2,0,0,1,0,0,0
229000.0,4480,3.0,1982.0,5.0,193.0,3,2183.0,0,1,1600.0,0,0,1,1,2,0,0,1,0,0,0
279000.0,9320,2.0,1935.0,7.0,392.0,3,266.0,1,1,120.0,1,0,0,0,0,0,0,0,1,0,0
295000.0,9420,4.0,1974.0,5.0,289.0,4,300.0,1,0,100.0,1,0,0,1,2,0,0,0,1,0,0
599000.0,9420,2.0,1950.0,3.0,781.0,3,944.0,1,1,0.0,0,1,0,1,0,0,0,1,0,0,0
237000.0,9940,3.0,1948.0,1.0,718.0,3,360.0,0,1,0.0,0,0,0,1,0,0,0,0,1,0,0
412000.0,9940,4.0,2013.0,7.0,56.0,3,279.0,1,0,191.0,1,0,0,0,0,0,1,0,0,0,0
420000.0,4130,2.0,2002.0,5.0,245.0,3,668.0,0,0,300.0,1,0,0,1,1,0,0,0,1,0,0
325000.0,7730,4.0,2016.0,7.0,93.0,3,314.0,1,0,250.0,1,1,0,1,2,0,0,0,1,0,0
429000.0,7730,4.0,2002.0,5.0,183.0,4,2000.0,1,0,0.0,1,1,0,2,5,0,0,0,1,0,0
320000.0,7120,2.0,1986.0,5.0,605.0,3,900.0,0,0,0.0,1,0,1,1,1,0,1,0,0,0,0
265000.0,7120,2.0,1953.0,5.0,175.0,2,1059.0,1,0,800.0,1,0,0,0,5,0,0,0,1,0,0
205000.0,7120,2.0,2009.0,7.0,77.0,3,60.0,1,0,140.0,1,0,0,0,0,0,0,0,1,0,0
1295000.0,1040,4.0,1900.0,5.0,307.0,4,317.0,0,1,200.0,1,1,0,1,0,0,0,0,1,0,0
1175000.0,1040,3.0,1904.0,7.0,341.0,6,239.0,0,0,130.0,1,1,0,1,1,0,0,0,1,0,0
595000.0,1040,2.0,1835.0,1.0,327.0,3,147.0,0,1,80.0,0,1,0,0,0,0,0,0,1,0,0
730000.0,1040,3.0,1905.0,5.0,271.0,5,128.0,0,1,40.0,1,1,0,0,0,0,0,0,1,0,0
725000.0,1040,2.0,1911.0,5.0,327.0,7,74.0,1,0,0.0,1,1,0,0,0,0,0,0,1,0,0
950000.0,1040,4.0,1920.0,5.0,404.0,6,16.0,0,1,50.0,1,1,0,0,1,0,0,0,1,0,0
695000.0,1040,2.0,1950.0,6.0,387.0,6,0.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0
1550000.0,1040,2.0,1925.0,5.0,387.0,4,0.0,0,1,245.0,0,0,0,1,0,0,0,0,1,0,0
575000.0,3078,2.0,1975.0,6.0,269.0,4,915.0,0,1,600.0,1,1,0,0,4,0,0,0,1,0,0
595000.0,1140,4.0,1950.0,7.0,148.0,3,184.0,0,0,90.0,1,0,0,1,0,0,0,0,1,0,0
850000.0,1140,4.0,1925.0,5.0,241.0,5,500.0,0,1,0.0,1,0,0,1,1,0,0,0,1,0,0
475000.0,1140,2.0,1910.0,7.0,178.0,3,224.0,1,0,172.0,1,1,0,0,0,0,0,0,1,0,0
369000.0,1140,3.0,1932.0,1.0,510.0,3,200.0,0,1,88.0,1,0,0,0,0,0,0,0,1,0,0
565000.0,1140,4.0,1978.0,5.0,224.0,3,192.0,0,0,77.0,1,1,0,1,1,0,0,0,1,0,0
1278000.0,9940,2.0,1964.0,6.0,277.0,6,4655.0,0,1,0.0,1,1,0,2,0,0,0,0,1,0,0
320000.0,9940,2.0,1977.0,5.0,265.0,4,508.0,0,0,0.0,0,0,0,1,2,0,0,0,1,0,0
230000.0,4317,1.0,1916.0,1.0,581.0,3,738.0,1,1,658.0,1,1,0,1,1,0,0,1,0,0,0
199000.0,4260,3.0,1930.0,3.0,562.0,3,1060.0,0,1,850.0,0,0,0,0,0,0,0,1,0,0,0
495000.0,5340,1.0,1997.0,5.0,526.0,7,1027.0,0,1,872.0,1,1,0,1,14,0,0,1,0,0,0
369000.0,4190,2.0,2006.0,5.0,208.0,4,1450.0,0,0,800.0,1,0,0,1,6,0,0,1,0,0,0
295000.0,4400,2.0,2009.0,5.0,239.0,3,278.0,0,0,0.0,1,0,0,1,0,0,0,0,1,0,0
175000.0,4400,3.0,1958.0,5.0,376.0,3,350.0,1,1,115.0,0,1,0,1,4,0,0,1,0,0,0
219000.0,4400,4.0,2018.0,7.0,136.0,3,190.0,0,0,0.0,1,1,0,1,1,0,0,0,1,0,0
420000.0,4621,4.0,2000.0,7.0,236.0,4,1200.0,1,1,600.0,1,1,0,1,4,0,0,0,1,0,0
280000.0,4620,3.0,1989.0,5.0,303.0,4,327.0,0,1,150.0,1,0,0,1,1,0,0,0,1,0,0
1325000.0,1190,1.0,1922.0,5.0,534.0,6,800.0,0,1,0.0,1,0,0,1,2,0,0,1,0,0,0
4950000.0,1190,4.0,1968.0,7.0,260.0,7,4895.0,1,1,19.0,1,1,1,4,0,0,0,1,0,0,0
525000.0,1190,3.0,1930.0,3.0,841.0,4,200.0,1,1,120.0,1,0,0,1,0,0,0,0,1,0,0
645000.0,1190,2.0,1870.0,5.0,634.0,4,188.0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0
439000.0,2430,3.0,1957.0,5.0,218.0,4,500.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
315000.0,5070,3.0,1993.0,5.0,469.0,2,988.0,0,1,711.0,0,0,0,2,10,0,1,0,0,0,0
95000.0,7080,3.0,1918.0,2.0,602.0,2,350.0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0
349000.0,1470,3.0,1960.0,3.0,246.0,4,1700.0,0,0,0.0,0,1,0,1,4,0,0,0,1,0,0
299000.0,1470,3.0,1921.0,6.0,255.0,3,520.0,1,1,0.0,1,0,0,1,2,0,0,0,1,0,0
420000.0,1471,4.0,1930.0,6.0,254.0,3,359.0,1,1,0.0,1,0,0,0,0,0,0,0,1,0,0
330000.0,3600,2.0,1964.0,5.0,649.0,4,811.0,1,1,0.0,1,0,0,1,8,0,0,1,0,0,0
1295000.0,9041,2.0,1952.0,7.0,380.0,4,4002.0,0,1,3804.0,1,0,0,3,3,0,0,1,0,0,0
950000.0,9000,2.0,1952.0,5.0,514.0,2,527.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0
299000.0,9000,2.0,1930.0,5.0,572.0,3,83.0,1,1,25.0,0,0,0,0,0,0,0,0,1,0,0
249000.0,9000,2.0,1961.0,7.0,195.0,1,40.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0
230000.0,9000,2.0,1918.0,5.0,458.0,2,75.0,0,1,0.0,1,0,0,1,0,0,0,0,1,0,0
335000.0,9000,2.0,1945.0,7.0,184.0,3,42.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0
285000.0,9000,2.0,1900.0,3.0,227.0,3,58.0,0,1,22.0,1,0,0,0,0,0,0,0,1,0,0
292000.0,9000,3.0,1937.0,6.0,323.0,3,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
337000.0,9000,2.0,1936.0,5.0,438.0,3,67.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0
299000.0,9000,3.0,1973.0,1.0,220.0,2,43.0,0,1,0.0,1,0,0,3,0,0,0,0,1,0,0
349000.0,9000,2.0,1978.0,7.0,173.0,3,162.0,0,1,162.0,0,0,0,0,0,0,0,0,1,0,0
299000.0,9000,2.0,1960.0,3.0,400.0,3,43.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
575000.0,1332,3.0,1930.0,5.0,168.0,5,0.0,0,1,0.0,1,1,0,0,3,0,0,0,1,0,0
179000.0,9500,1.0,1950.0,2.0,650.0,3,420.0,1,0,275.0,1,0,0,1,1,0,0,0,1,0,0
299000.0,9500,4.0,2019.0,7.0,100.0,3,136.0,0,0,0.0,1,0,0,0,1,0,0,0,1,0,0
289000.0,9500,4.0,2019.0,7.0,96.0,3,120.0,0,0,0.0,1,0,0,0,1,0,0,0,1,0,0
339000.0,9500,1.0,2021.0,6.0,109.0,3,140.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0
225000.0,9500,3.0,1912.0,1.0,495.0,4,172.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0
268000.0,9500,3.0,1960.0,1.0,528.0,4,1913.0,1,1,1500.0,1,0,0,1,5,0,0,1,0,0,0
390000.0,9500,4.0,1978.0,5.0,224.0,4,790.0,1,1,430.0,1,1,0,1,3,0,0,0,1,0,0
139000.0,9500,2.0,1930.0,1.0,795.0,3,194.0,1,0,95.0,1,0,0,0,1,0,0,0,1,0,0
298000.0,9500,3.0,1982.0,5.0,484.0,5,538.0,1,0,350.0,1,0,0,1,3,0,0,0,1,0,0
267000.0,9500,2.0,1932.0,5.0,337.0,3,642.0,1,0,642.0,1,0,0,1,1,0,0,0,1,0,0
197000.0,9500,2.0,1930.0,3.0,249.0,3,130.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
450000.0,5340,3.0,1996.0,5.0,274.0,3,2600.0,1,1,0.0,1,1,0,2,0,0,0,1,0,0,0
265000.0,7011,2.0,1850.0,5.0,197.0,3,517.0,0,1,0.0,0,0,0,2,0,0,0,0,1,0,0
297500.0,7011,2.0,1965.0,5.0,455.0,3,630.0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0
299000.0,3890,4.0,1930.0,5.0,442.0,3,1490.0,1,1,1120.0,1,0,0,1,3,0,0,0,1,0,0
259000.0,9520,2.0,1968.0,3.0,699.0,3,595.0,0,0,0.0,0,0,0,1,3,0,0,1,0,0,0
265000.0,1600,3.0,1960.0,3.0,360.0,2,600.0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0
265000.0,1602,3.0,1960.0,3.0,360.0,2,600.0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0
270000.0,8460,2.0,1918.0,1.0,524.0,3,240.0,0,1,150.0,1,0,0,2,2,0,0,0,1,0,0
295000.0,8430,2.0,1960.0,1.0,1304.0,2,974.0,0,1,755.0,0,0,0,1,0,1,0,0,0,0,0
295000.0,9160,2.0,1987.0,5.0,380.0,3,125.0,0,0,0.0,1,0,0,1,1,0,1,0,0,0,0
329000.0,3590,3.0,1967.0,3.0,747.0,4,900.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
335000.0,9400,2.0,1967.0,7.0,467.0,3,581.0,0,0,0.0,1,0,0,4,0,0,0,0,1,0,0
339000.0,1500,2.0,1935.0,7.0,326.0,4,202.0,0,1,0.0,0,1,0,0,0,0,0,0,1,0,0
339000.0,1502,2.0,1935.0,7.0,326.0,4,202.0,0,1,0.0,0,1,0,0,0,0,0,0,1,0,0
349000.0,9052,2.0,1918.0,5.0,208.0,3,246.0,0,1,200.0,0,1,0,0,0,0,0,0,1,0,0
359000.0,8210,2.0,1996.0,7.0,232.0,3,973.0,0,1,0.0,0,0,0,1,7,0,0,0,1,0,0
359500.0,8530,2.0,2011.0,7.0,169.0,3,335.0,0,0,0.0,1,0,0,1,3,0,0,0,1,0,0
360000.0,5630,2.0,1988.0,5.0,249.0,6,976.0,1,1,729.0,0,1,0,3,10,0,0,1,0,0,0
365000.0,1600,2.0,1940.0,5.0,481.0,2,978.0,1,0,0.0,0,0,0,1,0,0,0,1,0,0,0
365000.0,8840,2.0,2006.0,7.0,180.0,4,501.0,0,0,0.0,1,0,0,1,1,0,0,0,1,0,0
439000.0,1600,2.0,1983.0,7.0,253.0,3,407.0,0,1,0.0,0,1,0,1,0,0,0,0,1,0,0
439000.0,1601,2.0,1900.0,3.0,672.0,3,4312.0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0
448500.0,3980,2.0,1975.0,7.0,379.0,3,908.0,0,1,570.0,1,0,0,1,2,0,1,0,0,0,0
475000.0,8650,2.0,1994.0,7.0,232.0,4,785.0,0,0,0.0,1,1,0,1,1,0,0,0,1,0,0
490000.0,9630,2.0,2001.0,7.0,270.0,4,1868.0,0,1,0.0,1,0,0,1,4,0,0,0,1,0,0
499000.0,4052,3.0,1969.0,1.0,348.0,6,5092.0,0,1,5092.0,1,1,0,1,8,0,0,1,0,0,0
515000.0,8930,4.0,1989.0,7.0,185.0,4,808.0,0,1,0.0,0,0,0,1,0,0,0,0,1,0,0
555000.0,6700,2.0,2015.0,7.0,80.0,4,469.0,1,1,264.0,1,1,0,1,3,0,0,0,1,0,0
570000.0,8650,2.0,1994.0,7.0,232.0,4,1165.0,0,0,0.0,1,1,0,1,2,0,0,0,1,0,0
585000.0,8870,2.0,1987.0,7.0,225.0,4,1460.0,0,0,0.0,1,1,0,0,0,0,0,0,1,0,0
595000.0,3806,4.0,2010.0,7.0,130.0,4,608.0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0
619000.0,8460,2.0,1986.0,5.0,498.0,6,2890.0,0,1,0.0,0,0,0,1,0,0,1,0,0,0,0
649000.0,1640,4.0,1979.0,7.0,278.0,3,1479.0,1,0,0.0,0,0,0,1,0,0,0,0,1,0,0
685000.0,3800,2.0,1964.0,1.0,712.0,3,23017.0,0,1,0.0,0,0,0,1,0,0,0,1,0,0,0
690000.0,8800,2.0,1966.0,5.0,602.0,5,480.0,0,1,0.0,0,0,0,1,0,0,0,0,1,0,0
1500000.0,1180,2.0,1981.0,7.0,279.0,4,650.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0
275000.0,7110,2.0,2020.0,7.0,104.0,3,328.0,1,0,0.0,1,0,0,0,0,0,0,0,1,0,0
379700.0,2560,4.0,2022.0,7.0,30.0,3,278.0,1,0,0.0,0,1,0,1,2,0,0,0,1,0,0
406000.0,2870,4.0,2022.0,7.0,30.0,3,426.0,1,0,0.0,0,1,0,0,2,0,0,0,1,0,0
495100.0,2220,4.0,2022.0,7.0,30.0,4,850.0,0,0,0.0,0,0,0,0,2,0,0,0,1,0,0
595400.0,3040,4.0,2022.0,7.0,20.0,3,718.0,0,0,0.0,0,1,0,1,2,0,0,0,1,0,0
300000.0,6110,2.0,1980.0,7.0,213.0,4,847.0,0,1,759.0,0,0,0,1,3,0,0,1,0,0,0
349000.0,8870,2.0,2017.0,7.0,104.0,3,194.0,1,0,0.0,0,0,0,1,0,0,0,0,1,0,0
245000.0,9320,3.0,1952.0,3.0,254.0,3,0.0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0
509000.0,8720,2.0,1948.0,7.0,493.0,4,1410.0,0,1,0.0,1,0,0,2,0,0,0,0,1,0,0
145000.0,1370,3.0,1850.0,5.0,457.0,1,0.0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0
150000.0,1490,2.0,1965.0,5.0,646.0,3,1179.0,0,1,0.0,0,0,0,1,2,0,0,1,0,0,0
150000.0,7131,1.0,1960.0,1.0,353.0,2,575.0,0,1,400.0,0,0,0,1,0,0,0,0,1,0,0
199000.0,2970,2.0,1975.0,6.0,486.0,1,1049.0,0,0,1049.0,1,0,0,0,0,0,0,0,0,0,1
259000.0,2660,2.0,1930.0,5.0,342.0,2,195.0,0,0,85.0,0,1,0,0,0,0,0,0,1,0,0
269000.0,8530,2.0,1980.0,5.0,219.0,4,173.0,0,0,0.0,1,0,0,1,0,0,0,0,1,0,0
325000.0,9450,2.0,1947.0,3.0,451.0,3,0.0,1,0,0.0,0,0,0,1,0,0,0,0,1,0,0
380000.0,7387,2.0,2010.0,7.0,274.0,3,774.0,0,0,0.0,1,0,0,1,4,0,1,0,0,0,0
399000.0,6183,2.0,1989.0,5.0,402.0,2,908.0,1,1,0.0,1,0,0,0,0,0,1,0,0,0,0
399000.0,9032,2.0,1931.0,3.0,489.0,3,290.0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0
441000.0,3040,1.0,2020.0,5.0,21.0,3,551.0,0,0,551.0,0,0,0,0,2,0,0,0,1,0,0
449000.0,1800,4.0,1976.0,5.0,213.0,3,210.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
499000.0,9550,4.0,1930.0,5.0,449.0,6,2900.0,1,1,0.0,1,1,0,1,4,0,0,1,0,0,0
529000.0,9820,2.0,2017.0,7.0,80.0,5,266.0,0,0,0.0,0,0,0,0,2,0,0,0,1,0,0
600000.0,9100,2.0,1956.0,1.0,1286.0,5,2836.0,0,0,0.0,0,0,0,1,0,0,0,1,0,0,0
625000.0,9280,2.0,1990.0,5.0,220.0,5,1620.0,0,0,1620.0,0,0,0,1,0,0,0,0,1,0,0
659000.0,2640,2.0,1951.0,5.0,116.0,5,424.0,0,1,0.0,0,0,0,1,1,0,0,0,1,0,0
699000.0,2018,4.0,1918.0,5.0,399.0,4,75.0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0
750000.0,9620,4.0,1975.0,7.0,261.0,5,1150.0,1,1,0.0,1,1,0,1,2,0,0,1,0,0,0
860000.0,8300,2.0,1963.0,5.0,183.0,3,125.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0
885000.0,1420,4.0,2002.0,7.0,136.0,4,1331.0,0,1,0.0,1,1,0,3,6,0,0,0,1,0,0
2250000.0,8300,2.0,1958.0,7.0,269.0,3,386.0,0,0,0.0,1,0,0,2,2,0,0,0,1,0,0
2500000.0,2000,4.0,1890.0,7.0,206.0,5,308.0,1,0,159.0,1,0,0,0,0,0,0,0,1,0,0
429000.0,9340,2.0,1969.0,7.0,416.0,4,510.0,0,1,0.0,1,1,0,1,4,0,0,0,1,0,0
449000.0,8210,2.0,1991.0,5.0,370.0,4,904.0,0,0,0.0,1,1,0,1,3,0,1,0,0,0,0
1150000.0,9290,4.0,1976.0,7.0,318.0,4,2270.0,0,1,0.0,1,1,0,3,6,0,0,1,0,0,0
250000.0,8570,2.0,1979.0,7.0,442.0,3,314.0,0,0,0.0,0,0,0,2,2,0,0,0,1,0,0
699000.0,9500,4.0,1996.0,5.0,198.0,8,1859.0,0,0,0.0,1,0,0,3,0,0,0,0,1,0,0
2600000.0,1150,2.0,2005.0,7.0,208.0,8,1700.0,1,1,0.0,1,1,0,2,0,0,0,0,1,0,0
550000.0,7603,4.0,1950.0,7.0,275.0,5,4260.0,0,1,4000.0,1,1,0,2,6,0,0,1,0,0,0
1450000.0,1190,2.0,1910.0,3.0,411.0,9,1000.0,1,1,700.0,1,1,0,1,1,0,0,0,1,0,0
725000.0,1600,2.0,1995.0,7.0,207.0,5,909.0,0,0,0.0,1,1,0,1,4,0,0,1,0,0,0
85000.0,8560,2.0,1930.0,1.0,354.0,2,75.0,1,1,0.0,1,0,0,0,0,0,0,0,1,0,0
95000.0,7390,1.0,1950.0,1.0,458.0,3,360.0,0,1,0.0,0,0,0,1,0,0,0,0,1,0,0
120000.0,9230,3.0,1930.0,1.0,511.0,2,52.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0
160000.0,7390,2.0,1950.0,5.0,407.0,3,210.0,1,1,0.0,1,0,0,0,0,0,0,0,1,0,0
190000.0,4030,1.0,1951.0,1.0,335.0,3,125.0,0,1,70.0,1,0,0,1,0,0,0,0,1,0,0
200000.0,3040,3.0,1960.0,3.0,533.0,2,946.0,0,0,800.0,0,0,0,0,2,0,0,0,1,0,0
225000.0,8700,2.0,1958.0,7.0,501.0,2,186.0,0,0,0.0,1,0,0,0,1,0,0,0,1,0,0
250000.0,7911,2.0,1939.0,1.0,570.0,4,1880.0,1,0,0.0,0,1,0,1,0,0,0,1,0,0,0
259000.0,1950,3.0,1850.0,3.0,551.0,1,110.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0
269000.0,5530,2.0,1912.0,5.0,359.0,5,1065.0,1,0,0.0,1,0,0,1,0,0,0,1,0,0,0
270000.0,6530,3.0,1885.0,3.0,298.0,4,1610.0,1,1,957.0,1,1,0,2,10,0,0,1,0,0,0
270000.0,6540,3.0,1885.0,3.0,298.0,4,1610.0,1,1,957.0,1,1,0,2,10,0,0,1,0,0,0
275000.0,1600,2.0,1934.0,3.0,393.0,1,630.0,1,1,0.0,0,0,0,0,1,0,0,0,1,0,0
275000.0,1602,2.0,1934.0,3.0,393.0,1,630.0,1,1,0.0,0,0,0,0,1,0,0,0,1,0,0
275000.0,1861,2.0,1980.0,5.0,462.0,3,130.0,0,0,30.0,0,0,0,0,0,0,0,0,1,0,0
288000.0,7110,2.0,1990.0,5.0,162.0,3,425.0,0,0,287.0,0,1,0,1,0,0,0,1,0,0,0
300000.0,1060,2.0,1930.0,1.0,555.0,3,63.0,1,1,21.0,0,0,0,0,0,0,0,0,1,0,0
320000.0,9600,2.0,1971.0,5.0,262.0,5,242.0,1,0,0.0,1,1,0,2,1,0,0,0,1,0,0
325000.0,4257,2.0,1983.0,5.0,327.0,4,1158.0,0,0,990.0,0,0,0,0,4,0,0,1,0,0,0
339000.0,4821,2.0,1999.0,5.0,206.0,4,631.0,0,1,0.0,1,0,0,1,4,0,0,0,1,0,0
345000.0,4610,2.0,1990.0,5.0,316.0,4,646.0,0,0,550.0,1,0,0,1,3,0,0,0,1,0,0
365000.0,1300,2.0,1973.0,5.0,347.0,3,560.0,0,0,0.0,1,0,0,1,1,0,0,0,1,0,0
375000.0,7332,2.0,1973.0,7.0,269.0,4,1350.0,0,0,0.0,1,1,0,2,2,0,0,1,0,0,0
415000.0,3001,2.0,1951.0,5.0,343.0,3,200.0,1,1,0.0,1,0,0,0,0,0,0,0,1,0,0
