classified.price,classified.zip,classified.kitchen.type,classified.building.constructionYear,classified.building.condition,classified.certificates.primaryEnergyConsumptionLevel,classified.bedroom.count,classified.land.surface,classified.atticExists,classified.basementExists,classified.outdoor.garden.surface,classified.outdoor.terrace.exists,classified.specificities.SME.office.exists,classified.wellnessEquipment.hasSwimmingPool,classified.parking.parkingSpaceCount.indoor,classified.parking.parkingSpaceCount.outdoor,carbon,electric,fueloil,gas,pellet,wood
420000.0,1460,2.0,1984.0,5.0,380.0,4,1500.0,0,0,0.0,1,0,1,2,4,0,1,0,0,0,0
439000.0,3000,2.0,1962.0,5.0,261.0,3,292.0,1,1,0.0,1,0,0,0,0,0,0,0,1,0,0
460000.0,7000,2.0,1970.0,7.0,291.0,4,1182.0,1,1,0.0,1,0,0,2,2,0,0,1,0,0,0
470000.0,1410,2.0,1950.0,5.0,242.0,4,313.0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0
479000.0,1745,4.0,1990.0,7.0,137.0,3,328.0,1,0,0.0,1,0,0,2,2,0,0,0,1,0,0
479000.0,3500,3.0,1965.0,1.0,399.0,4,2200.0,0,1,0.0,1,0,0,1,0,0,0,1,0,0,0
520000.0,7050,2.0,1980.0,7.0,219.0,4,1424.0,1,0,0.0,1,1,0,2,0,0,0,1,0,0,0
530000.0,1745,4.0,1990.0,7.0,231.0,4,1060.0,0,0,0.0,1,0,0,1,3,0,0,0,1,0,0
545000.0,1380,2.0,1991.0,3.0,244.0,4,1816.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
549000.0,7390,2.0,2001.0,5.0,239.0,5,950.0,1,1,0.0,1,1,0,1,4,0,0,0,1,0,0
275000.0,9910,2.0,1971.0,1.0,720.0,3,1048.0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0
649000.0,2018,4.0,1899.0,3.0,280.0,5,86.0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0
690000.0,7387,4.0,2000.0,5.0,506.0,3,28543.0,0,1,20880.0,1,1,0,2,50,0,0,1,0,0,0
790000.0,1440,4.0,1993.0,7.0,262.0,4,1341.0,0,1,800.0,1,1,1,2,4,0,0,0,1,0,0
845000.0,3012,2.0,1961.0,5.0,395.0,8,2615.0,0,1,2300.0,1,1,0,1,5,0,0,0,1,0,0
1350000.0,3941,2.0,1989.0,3.0,154.0,6,43000.0,0,0,42000.0,0,0,1,8,20,0,0,1,0,0,0
1495000.0,1470,4.0,2017.0,7.0,103.0,4,3538.0,0,0,0.0,1,1,1,1,3,0,0,0,1,0,0
1600000.0,8020,2.0,1991.0,5.0,211.0,4,9041.0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0
2145000.0,8300,2.0,2007.0,5.0,221.0,5,695.0,0,0,0.0,1,0,0,2,2,0,0,0,1,0,0
2249000.0,3140,4.0,1955.0,7.0,171.0,4,5707.0,1,1,0.0,1,1,1,2,3,0,0,0,1,0,0
2950000.0,1180,4.0,1980.0,6.0,115.0,5,1980.0,0,1,0.0,0,1,0,2,2,0,0,0,1,0,0
3900000.0,1640,4.0,1965.0,7.0,169.0,6,3000.0,0,1,0.0,1,1,1,3,3,0,0,0,1,0,0
399000.0,1300,2.0,1958.0,6.0,169.0,3,383.0,0,1,0.0,0,0,0,0,2,0,0,1,0,0,0
399000.0,1390,2.0,1958.0,6.0,169.0,3,383.0,0,1,0.0,0,0,0,0,2,0,0,1,0,0,0
239000.0,9160,2.0,1935.0,5.0,278.0,3,336.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
565000.0,8720,2.0,1975.0,7.0,200.0,6,2955.0,0,1,0.0,1,1,0,0,1,0,0,0,1,0,0
295000.0,9820,2.0,1934.0,7.0,291.0,3,198.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
374900.0,2560,4.0,2022.0,7.0,30.0,3,312.0,1,0,0.0,0,0,0,1,1,0,0,0,1,0,0
468700.0,2560,4.0,2022.0,7.0,30.0,3,538.0,1,0,0.0,0,0,0,1,1,0,0,0,1,0,0
595400.0,3040,4.0,2022.0,7.0,20.0,3,867.0,0,0,0.0,0,0,0,1,2,0,0,0,1,0,0
674900.0,3040,4.0,2022.0,7.0,20.0,3,3435.0,0,0,0.0,0,0,0,1,2,0,0,0,1,0,0
512000.0,2800,4.0,1985.0,5.0,274.0,3,251.0,0,1,172.0,1,0,0,0,0,0,0,0,1,0,0
785000.0,9200,2.0,1925.0,5.0,320.0,6,340.0,0,1,0.0,0,1,0,1,0,0,0,1,0,0,0
549000.0,7170,4.0,2010.0,7.0,348.0,6,937.0,1,1,1.0,1,1,0,6,3,0,0,1,0,0,0
350000.0,9260,4.0,1981.0,5.0,525.0,3,470.0,0,0,0.0,1,0,0,1,4,0,1,0,0,0,0
220000.0,8210,3.0,1931.0,1.0,575.0,2,720.0,0,0,0.0,0,0,0,1,0,0,0,1,0,0,0
239900.0,9450,3.0,1930.0,3.0,268.0,3,160.0,1,1,0.0,0,1,0,0,0,0,0,0,1,0,0
299000.0,8670,2.0,1966.0,1.0,763.0,2,340.0,0,0,0.0,1,0,0,1,0,0,0,0,1,0,0
339000.0,8770,3.0,1979.0,1.0,271.0,3,542.0,0,0,0.0,1,0,0,1,0,0,0,0,1,0,0
490000.0,7850,4.0,2004.0,7.0,45.0,2,966.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0
799000.0,9400,4.0,2001.0,7.0,242.0,4,2139.0,0,0,0.0,1,0,0,2,0,0,0,0,1,0,0
839000.0,9690,4.0,1930.0,7.0,227.0,4,1483.0,0,1,0.0,1,1,0,0,6,0,0,0,1,0,0
950000.0,1380,1.0,1971.0,1.0,707.0,3,17800.0,0,0,17800.0,1,0,0,2,3,0,0,1,0,0,0
1495000.0,2590,4.0,2003.0,7.0,169.0,5,3566.0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0
195000.0,8560,2.0,1960.0,6.0,190.0,3,222.0,1,0,0.0,1,0,0,1,0,0,0,0,1,0,0
360000.0,1860,4.0,1979.0,5.0,218.0,3,349.0,0,0,0.0,1,1,0,0,1,0,0,0,1,0,0
406000.0,2870,4.0,2022.0,7.0,30.0,3,436.0,1,0,0.0,0,1,0,0,2,0,0,0,1,0,0
1165000.0,8300,4.0,1956.0,7.0,194.0,4,0.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0
325000.0,1070,3.0,1925.0,7.0,311.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
399000.0,2200,4.0,2015.0,7.0,115.99,4,0.0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0
1450000.0,1380,4.0,1800.0,7.0,249.0,7,2346.0,0,1,0.0,1,1,1,2,2,0,0,1,0,0,0
75000.0,7390,3.0,1950.0,5.0,381.0,2,421.0,1,1,421.0,0,0,0,0,0,0,0,0,1,0,0
172400.0,2910,3.0,1930.0,3.0,766.0,2,110.0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0
214000.0,7711,2.0,1940.0,5.0,226.0,3,202.0,1,1,110.0,1,0,0,1,0,0,0,0,1,0,0
225000.0,9190,4.0,2007.0,7.0,225.0,2,730.0,0,0,500.0,1,0,0,0,3,0,0,0,1,0,0
245000.0,8902,4.0,1977.0,5.0,219.0,3,597.0,0,0,0.0,1,0,0,1,3,0,0,0,1,0,0
269000.0,7700,2.0,2019.0,7.0,87.0,3,180.0,1,0,100.0,1,0,0,1,0,0,0,0,1,0,0
275000.0,2580,3.0,1970.0,1.0,767.0,3,495.0,0,1,0.0,1,0,0,1,2,0,0,0,1,0,0
300000.0,4600,2.0,2005.0,7.0,247.0,7,1100.0,1,1,0.0,1,1,0,4,0,0,0,0,1,0,0
305000.0,4500,2.0,2011.0,5.0,322.0,3,6057.0,1,0,0.0,0,1,0,0,0,0,1,0,0,0,0
325000.0,7540,4.0,1950.0,5.0,456.0,4,1830.0,0,1,0.0,1,0,0,1,0,0,0,1,0,0,0
335000.0,1852,2.0,1936.0,5.0,648.0,2,321.0,1,1,250.0,0,0,0,0,3,0,1,0,0,0,0
355000.0,8560,4.0,2012.0,7.0,146.0,3,279.0,1,0,210.0,1,1,0,1,3,0,0,0,1,0,0
400000.0,3012,2.0,2012.0,7.0,131.0,4,517.0,1,0,0.0,1,0,0,1,0,0,0,0,1,0,0
408000.0,9185,2.0,2009.0,7.0,224.0,3,362.0,0,0,158.0,0,0,0,0,3,0,0,0,1,0,0
525000.0,1600,3.0,1920.0,3.0,1432.0,3,961.0,1,1,0.0,1,0,0,1,0,0,0,1,0,0,0
580000.0,9220,2.0,1950.0,3.0,582.0,4,470.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
585000.0,1410,2.0,1973.0,3.0,605.0,4,640.0,1,0,0.0,1,0,0,1,1,0,0,1,0,0,0
625000.0,9400,4.0,2004.0,7.0,316.0,4,1694.0,0,1,0.0,1,1,0,2,2,0,0,1,0,0,0
665000.0,1970,3.0,1966.0,5.0,322.0,3,709.0,1,1,0.0,1,0,0,1,2,0,0,0,1,0,0
750000.0,8720,2.0,1997.0,7.0,167.0,4,2000.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
765000.0,1348,4.0,1991.0,5.0,226.0,6,345.0,0,1,0.0,1,0,0,0,2,0,0,0,1,0,0
795000.0,1330,2.0,1971.0,7.0,223.0,4,1826.0,0,1,0.0,1,0,1,1,4,0,0,0,1,0,0
850000.0,6630,2.0,2003.0,7.0,143.0,4,2056.0,1,0,0.0,1,1,0,2,0,0,0,1,0,0,0
915000.0,3110,4.0,1998.0,7.0,190.0,5,2079.0,1,0,0.0,1,0,1,2,4,0,0,0,1,0,0
2200000.0,9820,4.0,1913.0,7.0,449.0,10,17000.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,0
1245000.0,1380,4.0,1978.0,7.0,243.0,5,2220.0,0,0,2220.0,1,1,0,1,6,0,0,1,0,0,0
199000.0,9340,2.0,2014.0,7.0,138.57,2,0.0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0
419000.0,9400,2.0,1990.0,7.0,242.0,4,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
785000.0,9200,2.0,1925.0,5.0,320.0,6,340.0,0,1,0.0,0,0,0,1,0,0,0,1,0,0,0
499000.0,8310,4.0,2014.0,7.0,90.0,5,608.0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0
329000.0,9620,2.0,2018.0,7.0,116.57,4,220.0,0,0,0.0,1,0,0,0,2,0,0,0,1,0,0
40000.0,5020,2.0,1990.0,5.0,432.0,1,491.0,1,1,0.0,0,0,0,2,4,0,0,1,0,0,0
117000.0,8930,2.0,1930.0,1.0,743.0,4,86.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
180000.0,8820,2.0,1952.0,1.0,668.0,3,359.0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0
210000.0,8550,2.0,1966.0,5.0,784.0,3,309.0,0,0,188.0,0,0,0,1,3,0,0,1,0,0,0
249000.0,6044,2.0,1965.0,5.0,361.0,3,803.0,1,1,700.0,1,1,0,1,3,0,0,0,1,0,0
285000.0,2222,2.0,1961.0,5.0,435.0,2,1070.0,0,0,0.0,0,0,0,1,3,0,0,0,1,0,0
319000.0,2220,2.0,1890.0,6.0,290.0,3,348.0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0
320000.0,6110,2.0,1960.0,5.0,669.0,2,409.0,0,1,340.0,1,0,0,2,1,0,0,0,1,0,0
329000.0,8400,4.0,1977.0,7.0,249.0,3,0.0,0,0,52.0,1,0,0,0,0,0,0,0,1,0,0
345000.0,6001,2.0,1992.0,5.0,575.0,4,1320.0,0,0,1224.0,1,1,1,1,1,0,1,0,0,0,0
349000.0,2310,2.0,1974.0,3.0,533.0,3,536.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
349000.0,8800,2.0,2017.0,7.0,104.0,3,194.0,1,0,0.0,0,0,0,1,0,0,0,0,1,0,0
399000.0,3140,2.0,1984.0,5.0,239.0,3,289.0,0,0,0.0,0,0,0,1,0,0,0,1,0,0,0
410000.0,9700,4.0,1930.0,7.0,375.0,4,674.0,0,0,0.0,1,1,0,1,2,0,0,0,1,0,0
550000.0,9900,2.0,1963.0,7.0,312.0,4,1774.0,0,1,0.0,1,0,0,1,0,0,0,0,1,0,0
560000.0,3390,2.0,1972.0,5.0,410.0,3,8519.0,0,1,0.0,1,1,0,1,4,0,0,1,0,0,0
595000.0,9280,2.0,1976.0,7.0,339.0,4,1368.0,0,1,0.0,1,1,0,1,0,0,0,0,1,0,0
650000.0,3300,2.0,1973.0,5.0,612.0,4,0.0,0,1,500.0,0,0,0,10,10,0,1,0,0,0,0
695000.0,9250,2.0,1986.0,3.0,280.0,5,1792.0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0
750000.0,9900,2.0,1954.0,7.0,261.0,6,1650.0,0,1,0.0,0,1,0,0,1,0,0,0,1,0,0
925000.0,8670,2.0,1975.0,5.0,489.0,5,1543.0,0,1,0.0,1,1,0,2,0,0,0,1,0,0,0
395000.0,1840,4.0,1991.0,5.0,252.0,2,1421.0,1,0,1000.0,1,0,0,1,4,0,0,0,1,0,0
385000.0,1570,2.0,1973.0,3.0,657.0,3,2275.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
220000.0,5575,3.0,1951.0,3.0,414.0,4,679.0,1,1,375.0,1,0,0,2,3,0,0,1,0,0,0
395000.0,8460,2.0,1993.0,5.0,374.0,3,550.0,0,0,360.0,0,0,0,0,0,0,1,0,0,0,0
779000.0,1800,2.0,1968.0,3.0,476.0,3,39247.0,1,0,0.0,1,0,0,3,10,0,0,1,0,0,0
229000.0,9220,3.0,1936.0,5.0,612.0,2,260.0,1,1,180.0,1,0,0,1,1,0,0,0,1,0,0
349000.0,9520,4.0,2011.0,7.0,114.0,3,346.0,1,0,0.0,1,0,0,0,0,0,0,0,1,0,0
365000.0,5360,4.0,2017.0,7.0,106.0,4,1834.0,0,1,0.0,1,1,0,2,2,0,0,0,1,0,0
380000.0,7370,2.0,2010.0,7.0,274.0,3,0.0,0,0,0.0,1,0,0,1,4,0,1,0,0,0,0
475000.0,1020,4.0,1933.0,7.0,636.0,5,160.0,0,1,57.0,0,0,0,1,1,0,0,0,1,0,0
495000.0,1380,3.0,1974.0,1.0,401.0,3,3027.0,1,1,0.0,1,0,0,1,4,0,0,1,0,0,0
499000.0,9550,4.0,2017.0,7.0,133.0,4,656.0,0,1,0.0,1,1,1,1,2,0,0,0,1,0,0
510000.0,9250,2.0,1999.0,7.0,411.0,3,1016.0,0,0,1016.0,0,0,0,1,0,0,1,0,0,0,0
1350000.0,9000,4.0,1842.0,5.0,301.0,10,311.0,1,0,0.0,1,1,0,1,0,0,0,0,1,0,0
599000.0,8800,2.0,1978.0,7.0,228.0,3,1299.0,0,1,0.0,1,1,0,1,10,0,0,0,1,0,0
120000.0,6900,2.0,1964.0,5.0,615.0,3,2032.0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0
190000.0,7070,2.0,1920.0,5.0,401.0,3,225.0,1,1,115.0,1,1,0,0,0,0,0,0,1,0,0
219000.0,9451,2.0,1938.0,1.0,803.0,3,224.0,1,1,0.0,0,0,0,1,1,0,0,0,1,0,0
235000.0,6960,1.0,1907.0,5.0,387.0,6,1338.0,0,0,1338.0,0,0,0,1,5,0,0,0,0,1,0
245000.0,7110,3.0,1961.0,5.0,506.0,4,488.0,1,1,300.0,0,0,0,1,2,0,0,0,1,0,0
269000.0,7070,2.0,1991.0,5.0,155.0,7,370.0,1,0,240.0,1,1,0,0,0,0,0,0,1,0,0
285000.0,2260,2.0,1962.0,1.0,630.0,2,2089.0,0,0,0.0,0,0,0,0,2,0,0,1,0,0,0
315000.0,5190,2.0,1976.0,5.0,478.0,3,1200.0,1,1,1050.0,1,1,0,1,4,0,0,1,0,0,0
325000.0,9550,4.0,1974.0,5.0,326.0,3,0.0,0,1,0.0,0,0,0,1,0,0,0,1,0,0,0
352000.0,4980,4.0,2003.0,6.0,203.0,5,1650.0,1,1,1500.0,1,1,0,1,3,0,0,1,0,0,0
365000.0,1070,2.0,1899.0,5.0,369.0,3,150.0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0
365000.0,7800,4.0,1983.0,6.0,284.0,5,1257.0,1,1,840.0,1,1,0,1,0,0,0,1,0,0,0
399000.0,1083,4.0,1926.0,5.0,432.0,5,100.0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0
460000.0,9230,4.0,1960.0,6.0,362.0,3,635.0,0,1,0.0,1,0,0,1,3,0,0,0,1,0,0
470000.0,7080,4.0,1875.0,7.0,454.0,5,1320.0,1,1,0.0,1,0,0,2,4,0,0,1,0,0,0
545000.0,1380,3.0,1976.0,3.0,295.0,5,2000.0,0,1,2000.0,1,0,0,2,4,0,0,1,0,0,0
580000.0,7973,2.0,1890.0,5.0,312.0,9,1970.0,1,1,1598.0,1,1,1,0,2,0,0,1,0,0,0
585000.0,1310,4.0,2005.0,7.0,186.0,4,145.0,0,0,0.0,1,1,0,1,1,0,0,0,1,0,0
595000.0,8930,4.0,1943.0,5.0,720.0,3,1656.0,1,1,0.0,1,1,0,1,2,0,0,1,0,0,0
680000.0,1460,4.0,1939.0,7.0,411.0,4,1979.0,1,1,0.0,0,1,0,1,10,0,0,1,0,0,0
700000.0,1315,3.0,1996.0,5.0,187.0,6,2100.0,0,1,2100.0,1,1,0,2,8,0,0,1,0,0,0
775000.0,1082,4.0,1994.0,5.0,405.0,4,686.0,1,1,107.0,1,1,1,1,3,0,1,0,0,0,0
1950000.0,1380,4.0,1973.0,7.0,290.0,5,6990.0,0,1,6500.0,1,1,1,2,8,0,0,1,0,0,0
1285000.0,8310,4.0,2011.0,7.0,138.0,5,1514.0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0
895000.0,9960,2.0,1983.0,7.0,358.0,11,10000.0,0,0,0.0,0,0,1,2,14,0,0,1,0,0,0
265000.0,8700,2.0,1933.0,5.0,394.0,3,140.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0
440000.0,9500,2.0,2000.0,7.0,236.0,6,898.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
1090000.0,2000,2.0,1897.0,5.0,312.0,3,0.0,0,1,0.0,1,0,0,1,0,0,0,0,1,0,0
295000.0,7330,2.0,1960.0,5.0,479.0,3,900.0,1,1,0.0,0,0,0,1,2,0,0,0,1,0,0
349000.0,1980,4.0,1950.0,5.0,439.0,3,339.0,0,1,0.0,1,1,0,1,1,0,0,0,1,0,0
394400.0,2830,4.0,2022.0,7.0,20.0,3,300.0,1,0,0.0,0,0,0,1,2,0,0,0,1,0,0
205000.0,9185,4.0,2011.0,7.0,66.0,2,975.0,1,0,0.0,1,0,0,2,2,0,0,0,1,0,0
690000.0,7700,2.0,2001.0,7.0,185.0,3,954.0,0,0,450.0,1,1,1,2,6,0,0,0,1,0,0
240000.0,6230,2.0,1976.0,5.0,300.0,2,798.0,1,1,500.0,1,1,0,1,4,0,0,1,0,0,0
250000.0,7070,2.0,1850.0,7.0,325.0,5,230.0,1,1,0.0,1,1,0,1,1,0,0,1,0,0,0
348000.0,1410,2.0,1960.0,3.0,378.0,2,273.0,1,1,0.0,1,0,0,1,1,0,0,0,1,0,0
349000.0,1410,2.0,1958.0,1.0,363.0,2,268.0,1,1,0.0,1,1,0,1,0,0,0,0,1,0,0
398000.0,1640,2.0,1900.0,5.0,309.0,2,362.0,0,1,0.0,0,1,0,0,2,0,0,0,1,0,0
420000.0,9300,2.0,1969.0,5.0,284.0,6,0.0,0,1,0.0,1,0,0,1,4,0,0,0,1,0,0
435000.0,1410,2.0,1974.0,5.0,399.0,2,773.0,0,1,0.0,1,1,0,1,0,0,0,1,0,0,0
479000.0,1310,3.0,1969.0,3.0,411.0,5,627.0,0,1,0.0,1,0,0,1,2,0,0,0,1,0,0
495000.0,1390,4.0,1993.0,5.0,293.0,3,2035.0,0,1,0.0,1,0,0,1,2,0,0,1,0,0,0
495000.0,1410,2.0,2006.0,7.0,117.0,3,300.0,0,0,0.0,1,0,0,1,1,0,0,0,1,0,0
515000.0,1410,2.0,1980.0,5.0,248.0,3,480.0,1,0,0.0,1,0,0,1,1,0,0,0,1,0,0
565000.0,1180,2.0,1922.0,7.0,278.0,4,0.0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0
595000.0,1380,2.0,1983.0,3.0,315.0,4,2091.0,0,0,0.0,1,0,0,1,4,0,0,1,0,0,0
550000.0,2020,3.0,1953.0,3.0,341.0,4,197.0,0,1,0.0,0,0,0,1,1,0,0,0,1,0,0
620000.0,1420,4.0,2013.0,7.0,66.0,5,343.0,1,0,0.0,1,1,0,1,2,0,0,0,1,0,0
625000.0,2460,4.0,1992.0,5.0,182.0,4,3860.0,1,1,2500.0,1,1,0,2,12,0,0,1,0,0,0
675000.0,1850,4.0,1984.0,7.0,300.0,4,841.0,0,0,0.0,1,0,1,1,2,0,0,0,1,0,0
720000.0,1410,4.0,1974.0,5.0,354.0,4,631.0,1,1,0.0,1,1,0,2,2,0,0,0,1,0,0
795000.0,8300,4.0,1960.0,7.0,330.0,3,276.0,0,0,0.0,1,1,0,0,0,0,0,0,1,0,0
1250000.0,6780,4.0,2002.0,7.0,134.0,5,16107.0,0,0,0.0,1,0,0,2,3,0,0,1,0,0,0
1250000.0,6780,4.0,2002.0,7.0,134.0,5,16107.0,0,0,0.0,1,0,0,2,3,0,0,1,0,0,0
735000.0,3000,2.0,2021.0,7.0,45.0,5,0.0,0,1,45.0,1,0,0,0,2,0,0,0,1,0,0
120000.0,7390,3.0,1940.0,5.0,274.0,3,225.0,1,1,70.0,1,1,0,0,2,0,0,0,1,0,0
269900.0,6043,3.0,1954.0,5.0,441.0,2,1651.0,1,1,1500.0,1,0,0,1,4,0,0,1,0,0,0
289000.0,8400,2.0,1900.0,7.0,284.0,3,0.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0
350000.0,7032,2.0,1972.0,5.0,453.0,4,4152.0,1,1,1000.0,1,1,0,4,8,0,0,1,0,0,0
615000.0,1570,4.0,1989.0,6.0,262.0,3,981.0,1,1,0.0,1,0,0,0,0,0,0,1,0,0,0
625000.0,8300,4.0,1999.0,7.0,182.0,3,157.0,0,0,0.0,1,0,0,2,1,0,0,0,1,0,0
850000.0,8560,2.0,1999.0,5.0,163.0,5,1828.0,0,0,0.0,0,0,0,2,3,0,0,0,1,0,0
549000.0,4000,2.0,1890.0,7.0,610.0,6,160.0,0,1,45.0,1,0,0,0,1,0,0,0,1,0,0
404600.0,2830,4.0,2022.0,7.0,20.0,3,300.0,1,0,0.0,0,0,0,1,2,0,0,0,1,0,0
595400.0,3040,4.0,2022.0,7.0,20.0,3,867.0,0,0,0.0,0,1,0,1,2,0,0,0,1,0,0
349000.0,4140,1.0,1976.0,3.0,308.0,4,3550.0,0,0,0.0,1,1,0,0,0,0,0,1,0,0,0
379386.0,9971,2.0,2021.0,7.0,50.0,3,578.0,0,0,0.0,0,0,0,0,2,0,0,0,1,0,0
386466.0,9971,2.0,2021.0,7.0,50.0,3,555.0,0,0,0.0,0,0,0,0,2,0,0,0,1,0,0
475000.0,3140,2.0,1982.0,5.0,366.0,4,1122.0,1,0,0.0,1,0,0,2,5,0,0,1,0,0,0
725000.0,7380,4.0,2000.0,7.0,126.0,5,6700.0,1,1,0.0,1,1,1,3,8,0,0,1,0,0,0
890000.0,8780,4.0,1960.0,7.0,319.0,4,1906.0,1,0,0.0,1,1,1,1,3,0,0,1,0,0,0
945000.0,8300,4.0,1979.0,5.0,285.0,2,655.0,0,0,0.0,1,0,0,1,4,0,0,0,1,0,0
325000.0,5000,2.0,1957.0,5.0,556.0,5,600.0,0,1,500.0,1,1,0,1,3,0,0,0,1,0,0
325000.0,5003,2.0,1957.0,5.0,556.0,5,600.0,0,1,500.0,1,1,0,1,3,0,0,0,1,0,0
325000.0,7540,2.0,1985.0,7.0,334.0,4,1760.0,1,0,0.0,1,0,0,1,3,0,1,0,0,0,0
345000.0,1731,3.0,1967.0,5.0,349.0,3,137.0,0,1,40.0,1,0,0,0,0,0,0,0,1,0,0
355000.0,1410,1.0,1954.0,1.0,686.0,2,374.0,1,1,0.0,0,1,0,1,1,0,0,0,1,0,0
380000.0,1410,3.0,1950.0,3.0,312.0,3,696.0,1,1,0.0,1,1,0,0,0,0,0,0,1,0,0
380000.0,5330,3.0,1960.0,5.0,221.0,3,2684.0,0,1,0.0,1,1,0,2,4,0,0,1,0,0,0
429000.0,9310,4.0,1981.0,7.0,305.0,4,524.0,1,0,0.0,1,0,0,0,0,0,0,0,1,0,0
595000.0,1421,4.0,1977.0,7.0,223.0,3,1074.0,0,1,250.0,1,0,1,1,4,0,0,0,1,0,0
750000.0,6061,2.0,1975.0,5.0,350.0,4,10415.0,1,1,0.0,0,1,0,2,15,0,0,1,0,0,0
1060000.0,3090,4.0,1970.0,5.0,387.0,4,5558.0,0,1,0.0,1,1,0,2,0,0,0,0,1,0,0
1080000.0,1410,4.0,2010.0,7.0,113.0,5,1100.0,1,0,0.0,1,1,0,1,4,0,0,0,1,0,0
1150000.0,1180,4.0,1938.0,7.0,420.0,3,0.0,0,1,50.0,1,0,0,0,0,0,0,0,1,0,0
1995000.0,3630,2.0,2000.0,7.0,108.0,4,3680.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
300000.0,6031,2.0,1930.0,3.0,408.0,8,1760.0,1,1,0.0,1,1,0,2,10,0,0,1,0,0,0
349000.0,1300,3.0,1971.0,1.0,435.0,3,210.0,0,1,210.0,1,1,0,1,1,0,0,1,0,0,0
375000.0,8434,2.0,2000.0,7.0,122.0,3,421.0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0
397500.0,1400,4.0,1987.0,5.0,314.0,3,823.0,1,1,523.0,0,0,0,1,2,0,0,1,0,0,0
397500.0,6230,4.0,1987.0,5.0,314.0,3,823.0,1,1,523.0,0,0,0,1,2,0,0,1,0,0,0
